# Generated from ../data/13JUL2013/000.dat
time gyro_x lean_est lean_rate_est steer steer_est steer_rate steer_rate_est v v_c
21.775 -0.00577672 0.0181745 -0.000443767 0.000942478 0.0073805 0.390106 0.705998 1.22003 2
21.78 -0.00160243 0.0174879 -0.00278579 0.00345575 0.0098494 0.420664 0.713009 1.22053 2
21.785 0.0029521 0.0180973 -0.00362334 0.00596903 0.0123646 0.442925 0.715605 1.23119 2
21.79 -0.00797409 0.0167672 -0.00652973 0.0084823 0.0148644 0.459143 0.71687 1.23619 2
21.795 0.00263258 0.0179507 -0.00650065 0.0106814 0.017329 0.453897 0.711264 1.25014 2
21.8 -0.0150336 0.0157546 -0.0101363 0.0131947 0.0197381 0.467135 0.706628 1.24725 2
21.805 0.00228085 0.0175073 -0.00922481 0.0153938 0.0221172 0.45972 0.693931 1.24791 2
21.81 0.00438463 0.0194863 -0.0082342 0.0175929 0.0244249 0.454317 0.688798 1.25866 2
21.815 -0.00139302 0.020171 -0.0087791 0.019792 0.0266866 0.450382 0.689667 1.26376 2
21.82 0.00283164 0.0217227 -0.00837599 0.021677 0.028895 0.430456 0.691747 1.26747 2
21.825 -0.0095383 0.0207855 -0.0107332 0.0235619 0.0310276 0.41594 0.696447 1.28046 2
21.83 0.00326497 0.0227048 -0.00981042 0.0254469 0.0331582 0.405365 0.695907 1.27688 2
21.835 -0.0116152 0.0215699 -0.0123248 0.0273319 0.0352139 0.397661 0.700244 1.28732 2
21.84 -0.0147131 0.0202341 -0.0147716 0.0289027 0.0371767 0.374989 0.696138 1.28188 2
21.845 -0.0111704 0.01997 -0.0158662 0.0304734 0.0390472 0.358473 0.686079 1.29096 2
21.85 -0.0193495 0.0182901 -0.0183391 0.0320442 0.0407906 0.346442 0.67246 1.29482 2
21.855 -0.0124719 0.0183113 -0.0187163 0.0333009 0.0423864 0.320617 0.651975 1.30793 2
21.86 -0.0179132 0.0173539 -0.0200632 0.0348717 0.0438716 0.318864 0.630987 1.30443 2
21.865 -0.0130992 0.0175432 -0.0200353 0.0361283 0.0452281 0.300527 0.607877 1.30464 2
21.87 -0.00295985 0.0196695 -0.017944 0.037385 0.0464928 0.287169 0.588302 1.31507 2
21.875 -0.00888787 0.0202753 -0.0176612 0.0386416 0.0476676 0.277438 0.577091 1.31994 2
21.88 -0.0134669 0.019958 -0.0184092 0.0398982 0.0488006 0.270349 0.56799 1.32347 2
21.885 -0.0107046 0.0203611 -0.0184061 0.041469 0.0499832 0.282243 0.558805 1.33634 2
21.89 -0.00769204 0.0213592 -0.0177619 0.0427257 0.0511488 0.273849 0.55119 1.33267 2
21.895 -0.0177449 0.0203503 -0.0194233 0.0442965 0.0523401 0.284794 0.547325 1.34304 2
21.9 -0.0167196 0.0198881 -0.0204062 0.0458673 0.0535824 0.292767 0.539265 1.34784 2
21.905 -0.025327 0.0179403 -0.0228916 0.0471239 0.0547658 0.281516 0.528037 1.35135 2
21.91 -0.0207769 0.017334 -0.0237342 0.0483805 0.0559135 0.273319 0.510238 1.35389 2
21.915 -0.0180385 0.0174281 -0.0237633 0.0496372 0.0570079 0.267348 0.491689 1.35576 2
21.92 -0.0207303 0.0170318 -0.0243261 0.0508938 0.0580461 0.262998 0.474606 1.35711 2
21.925 -0.0175744 0.0173337 -0.0240878 0.0518363 0.0589969 0.24277 0.457306 1.36839 2
21.93 -0.0307412 0.0150369 -0.0266002 0.0527788 0.059836 0.228034 0.439823 1.37384 2
21.935 -0.0136375 0.0164843 -0.0248555 0.0534071 0.0605886 0.200239 0.416571 1.37783 2
21.94 -0.0205229 0.016221 -0.0249877 0.0537212 0.0611452 0.162932 0.398794 1.38073 2
21.945 -0.0198633 0.0161141 -0.0249363 0.0543496 0.0616377 0.152813 0.381515 1.39313 2
21.95 -0.00679412 0.0184705 -0.0221513 0.0543496 0.0619924 0.111323 0.365673 1.38913 2
21.955 -0.0213411 0.0174863 -0.0231475 0.0546637 0.0622463 0.0981572 0.358191 1.39925 2
21.96 -0.015986 0.0177284 -0.0227359 0.0549779 0.0624861 0.0885661 0.347949 1.40387 2
21.965 -0.0275985 0.0156024 -0.0248099 0.0549779 0.062605 0.0645196 0.33719 1.40725 2
21.97 -0.0205644 0.0151959 -0.0248418 0.0549779 0.0626592 0.0470018 0.320132 1.41998 2
21.975 -0.0211494 0.014676 -0.0249164 0.0549779 0.0626232 0.0342405 0.302459 1.41624 2
21.98 -0.025095 0.0134094 -0.0257445 0.0549779 0.062504 0.0249441 0.284351 1.41624 2
21.985 -0.0255538 0.0122143 -0.0264021 0.0549779 0.0623199 0.0181715 0.263557 1.42655 2
21.99 -0.0258889 0.0110965 -0.0268798 0.0549779 0.0620717 0.013238 0.240377 1.43129 2
21.995 -0.0158265 0.0120536 -0.0250995 0.0549779 0.0617896 0.00964379 0.217224 1.44504 2
22 -0.0154801 0.0127955 -0.0236587 0.0549779 0.0614665 0.00702572 0.20005 1.44202 2
22.005 -0.0168706 0.0130506 -0.0228595 0.0549779 0.0611318 0.00511837 0.187925 1.44258 2
22.01 -0.0102127 0.0145467 -0.0208852 0.055292 0.0608884 0.020788 0.180201 1.45325 2
22.015 -0.0205964 0.0136874 -0.0215664 0.055292 0.0606387 0.0151439 0.177259 1.4583 2
22.02 -0.0118777 0.014688 -0.0202449 0.055292 0.0604419 0.0110323 0.173233 1.46196 2
22.025 -0.0182835 0.0142747 -0.0205814 0.0556062 0.0603152 0.0250964 0.173177 1.45436 2
22.03 -0.0232708 0.0129659 -0.0218723 0.0556062 0.0601981 0.0182824 0.171645 1.46183 2
22.035 -0.0256587 0.0114424 -0.0232851 0.0556062 0.0600827 0.0133188 0.165305 1.46455 2
22.04 -0.0291193 0.00951864 -0.0250027 0.0556062 0.0599442 0.00970268 0.15393 1.46651 2
22.045 -0.0287874 0.00794321 -0.0261591 0.055292 0.0597119 -0.00999117 0.136649 1.47825 2
22.05 -0.030729 0.00618567 -0.0273459 0.0549779 0.0593739 -0.0243378 0.114952 1.48403 2
22.055 -0.0274166 0.00524885 -0.0274618 0.0543496 0.0588838 -0.0518489 0.0892942 1.48826 2
22.06 -0.0264676 0.00449775 -0.0272751 0.0537212 0.0582521 -0.0718901 0.0629741 1.49133 2
22.065 -0.0234321 0.00430633 -0.0264325 0.0530929 0.0575099 -0.0864902 0.0373569 1.49358 2
22.07 -0.0255254 0.0035202 -0.0261699 0.0521504 0.0566105 -0.114186 0.0132755 1.4952 2
22.075 -0.0194262 0.00386633 -0.0246455 0.051208 0.0556091 -0.134362 -0.00991247 1.50668 2
22.08 -0.0179072 0.00423993 -0.0231319 0.0502655 0.0545234 -0.149059 -0.0289258 1.502 2
22.085 -0.0133009 0.00530544 -0.0210066 0.0496372 0.0534572 -0.142707 -0.0427167 1.50135 2
22.09 -0.00368229 0.00787894 -0.0174136 0.0486947 0.0523855 -0.155139 -0.0493453 1.50086 2
22.095 -0.0122533 0.00817577 -0.0165326 0.0480664 0.0513619 -0.147136 -0.0463957 1.51081 2
22.1 -0.0112743 0.0085572 -0.0156649 0.047438 0.0504313 -0.141306 -0.0415302 1.51529 2
22.105 -0.0141968 0.0082966 -0.0156241 0.0471239 0.0496354 -0.119999 -0.0347502 1.51857 2
22.11 -0.0168535 0.00757801 -0.0161396 0.0468097 0.0489535 -0.104478 -0.0286546 1.52095 2
22.115 -0.0144242 0.00743652 -0.0160116 0.0461814 0.0483117 -0.11023 -0.024757 1.5227 2
22.12 -0.0219556 0.00583286 -0.0174767 0.0458673 0.0477259 -0.0973606 -0.0219641 1.53424 2
22.125 -0.02041 0.00484352 -0.0182163 0.0455531 0.0472015 -0.0879858 -0.0239379 1.53992 2
22.13 -0.0243523 0.00324298 -0.0195552 0.0452389 0.0466903 -0.0811563 -0.029049 1.54404 2
22.135 -0.0209912 0.00258667 -0.0198158 0.0449248 0.0461997 -0.0761809 -0.0377937 1.54705 2
22.14 -0.0193416 0.00228299 -0.0196344 0.0442965 0.0456471 -0.0896158 -0.0475847 1.54924 2
22.145 -0.0204283 0.00176815 -0.0196914 0.0439823 0.0450921 -0.0823438 -0.056917 1.55084 2
22.15 -0.0168822 0.00195491 -0.0189659 0.043354 0.044493 -0.0941055 -0.0662929 1.552 2
22.155 -0.0209228 0.00119976 -0.0192353 0.0427257 0.0438322 -0.102674 -0.0745959 1.55285 2
22.16 -0.014018 0.00186929 -0.01797 0.0420973 0.0431642 -0.108916 -0.0830034 1.55346 2
22.165 -0.0169685 0.00172093 -0.0176247 0.041469 0.042458 -0.113463 -0.0885257 1.56421 2
22.17 -0.0155646 0.00174807 -0.0170479 0.0405265 0.0416861 -0.133836 -0.0938802 1.55899 2
22.175 -0.0128053 0.00218341 -0.0160337 0.0395841 0.0408682 -0.148676 -0.098036 1.57852 2
22.18 -0.012624 0.00249406 -0.0152196 0.0389557 0.0400701 -0.142428 -0.0997485 1.57695 2
22.185 -0.0100563 0.00313509 -0.0140745 0.0380133 0.0392469 -0.154936 -0.0997105 1.58886 2
22.19 -0.00612557 0.00437242 -0.0124014 0.037385 0.0384784 -0.146988 -0.0963248 1.59477 2
22.195 -0.00931244 0.00468092 -0.0118233 0.0367566 0.0377426 -0.141198 -0.0893672 1.59909 2
22.2 -0.0170632 0.00335235 -0.0130028 0.0361283 0.0370281 -0.13698 -0.0829289 1.60223 2
22.205 -0.0164839 0.00242606 -0.0137502 0.0358142 0.0364166 -0.116848 -0.080101 1.60452 2
22.21 -0.0192395 0.00108728 -0.0148649 0.0351858 0.0357999 -0.119242 -0.0806297 1.60618 2
22.215 -0.0196184 -0.00012007 -0.0157498 0.0345575 0.0351723 -0.120985 -0.0850406 1.60741 2
22.22 -0.0101665 0.00077392 -0.0144218 0.0342434 0.0346187 -0.105196 -0.0902998 1.60828 2
22.225 -0.0199202 -0.000484361 -0.0154404 0.0339292 0.0340528 -0.0936936 -0.093284 1.60894 2
22.23 -0.0160364 -0.000788812 -0.0153717 0.0333009 0.0334724 -0.102374 -0.0990417 1.61968 2
22.235 -0.0167093 -0.00119496 -0.0154339 0.0329867 0.0329144 -0.0916376 -0.104566 1.6145 2
22.24 -0.0197865 -0.00216206 -0.0160957 0.0326726 0.0323656 -0.0838166 -0.110649 1.62373 2
22.245 -0.0124317 -0.00154969 -0.015037 0.0320442 0.0318003 -0.0951786 -0.117718 1.62773 2
22.25 -0.0117983 -0.000967506 -0.0140993 0.0317301 0.0312568 -0.086396 -0.121436 1.63063 2
22.255 -0.0103742 -0.000293032 -0.0130953 0.0311018 0.0306877 -0.0970576 -0.122693 1.63276 2
22.26 -0.0140289 -0.000549716 -0.0130997 0.0304734 0.0300891 -0.104824 -0.122261 1.63429 2
22.265 -0.0120101 -0.000462484 -0.0126769 0.029531 0.0294326 -0.127542 -0.122618 1.64571 2
22.27 -0.012249 -0.000499576 -0.0124002 0.0289027 0.0287788 -0.127032 -0.122376 1.64098 2
22.275 -0.0111255 -0.000361085 -0.0119529 0.0282743 0.028135 -0.12666 -0.121717 1.65058 2
22.28 -0.00854165 0.000156159 -0.0110757 0.0273319 0.0274464 -0.143449 -0.1205 1.64453 2
22.285 -0.011709 -0.000117672 -0.0110744 0.0267035 0.0267634 -0.13862 -0.117965 1.64288 2
22.29 -0.0044694 0.00106394 -0.0095656 0.0260752 0.0261293 -0.135102 -0.114835 1.64166 2
22.295 -0.00790152 0.0012723 -0.00915936 0.0254469 0.0254998 -0.13254 -0.108745 1.64079 2
22.3 -0.0108408 0.000813197 -0.00947354 0.0248186 0.0248858 -0.130673 -0.102808 1.65043 2
22.305 -0.0133636 -9.67171e-05 -0.0102309 0.0241903 0.0242832 -0.129313 -0.0990221 1.65472 2
22.31 -0.016625 -0.00146787 -0.0114648 0.0238761 0.0237369 -0.111262 -0.0980921 1.65783 2
22.315 -0.00598835 -0.000487855 -0.0101629 0.0232478 0.0232166 -0.115172 -0.0993844 1.66011 2
22.32 -0.0162461 -0.00177658 -0.011317 0.0229336 0.0226924 -0.100961 -0.09883 1.66176 2
22.325 -0.00552073 -0.000659068 -0.0099371 0.0226195 0.0222497 -0.0906087 -0.0996932 1.66297 2
22.33 -0.0117061 -0.00102243 -0.0101932 0.0223053 0.0218066 -0.0830669 -0.0978275 1.67413 2
22.335 -0.00798426 -0.000512893 -0.00960725 0.0223053 0.021471 -0.0605134 -0.0956138 1.66924 2
22.34 -0.0078365 -8.24432e-05 -0.00914474 0.0219911 0.0211513 -0.0611429 -0.0919351 1.6684 2
22.345 -0.0164351 -0.0014654 -0.0105927 0.021677 0.0208159 -0.0616014 -0.0886973 1.66781 2
22.35 -0.0132802 -0.0019363 -0.0110142 0.0213628 0.0205072 -0.0619354 -0.0891208 1.67765 2
22.355 -0.0154499 -0.00276377 -0.0117736 0.0210487 0.0201856 -0.0621787 -0.0911319 1.68209 2
22.36 -0.010519 -0.00251055 -0.0113034 0.0204204 0.0198131 -0.0794156 -0.0949127 1.67502 2
22.365 -0.0128116 -0.00279712 -0.0114155 0.0201062 0.0194268 -0.0749129 -0.0977767 1.67264 2
22.37 -0.0164734 -0.00384102 -0.0122467 0.0194779 0.0189655 -0.0886922 -0.102109 1.68117 2
22.375 -0.00939844 -0.00333384 -0.0113764 0.0188496 0.0184779 -0.0987303 -0.107895 1.68465 2
22.38 -0.00673799 -0.00242654 -0.0101576 0.0185354 0.0180103 -0.0889837 -0.110666 1.68717 2
22.385 -0.00466272 -0.00136348 -0.00880996 0.0179071 0.01751 -0.0989428 -0.110256 1.68903 2
22.39 -0.00584336 -0.000818414 -0.00804972 0.0172788 0.0169848 -0.106198 -0.107006 1.70065 2
22.395 -0.00899786 -0.00101763 -0.00814083 0.0169646 0.0165034 -0.0944235 -0.102442 1.6961 2
22.4 -0.00927932 -0.00128404 -0.00826998 0.0163363 0.0160115 -0.102906 -0.0989847 1.69551 2
22.405 -0.0116214 -0.00202394 -0.00885294 0.015708 0.0154981 -0.109085 -0.0970423 1.70539 2
22.41 -0.0115028 -0.00259357 -0.00925693 0.0153938 0.0150299 -0.0965264 -0.0967865 1.70982 2
22.415 -0.0124497 -0.00330664 -0.00974697 0.0147655 0.0145262 -0.104437 -0.0983981 1.71307 2
22.42 -0.0129407 -0.00399049 -0.0101999 0.0144513 0.0140479 -0.0931411 -0.101409 1.70513 2
22.425 -0.00940059 -0.00390184 -0.00978284 0.013823 0.0135392 -0.101971 -0.105575 1.70211 2
22.43 -0.0170859 -0.00540745 -0.0110506 0.0135088 0.0130191 -0.0913445 -0.109876 1.71018 2
22.435 -0.0128737 -0.00578336 -0.0110971 0.0131947 0.0125324 -0.083603 -0.116674 1.71332 2
22.44 -0.0100638 -0.00560884 -0.010523 0.0125664 0.0119984 -0.0950229 -0.123409 1.7156 2
22.445 -0.00673148 -0.0048318 -0.00937793 0.0122522 0.0114908 -0.0862827 -0.127796 1.71728 2
22.45 -0.0115815 -0.00521781 -0.00951688 0.0119381 0.0109838 -0.0799155 -0.129842 1.71848 2
22.455 -0.00337374 -0.00394352 -0.00789933 0.0113097 0.0104757 -0.0923366 -0.13135 1.71938 2
22.46 -0.00729357 -0.00373495 -0.00749933 0.0109956 0.00998596 -0.0843258 -0.129227 1.7303 2
22.465 -0.0123984 -0.00466075 -0.00826432 0.0103673 0.00945881 -0.0955495 -0.127574 1.72524 2
22.47 -0.00984057 -0.00494303 -0.00829405 0.00973894 0.00892663 -0.103726 -0.128221 1.72428 2
22.475 -0.010993 -0.00541303 -0.00854259 0.00942478 0.00842797 -0.0926226 -0.129192 1.73388 2
22.48 -0.00614726 -0.00487982 -0.00771003 0.00879646 0.00791793 -0.101594 -0.130467 1.73812 2
22.485 -0.0163307 -0.00658703 -0.00920035 0.00816814 0.00734 -0.108129 -0.131855 1.73093 2
22.49 -0.0116592 -0.00707437 -0.00931764 0.00753982 0.00675976 -0.11289 -0.136963 1.73872 2
22.495 -0.0119001 -0.00759663 -0.00943386 0.0069115 0.00614535 -0.116358 -0.142708 1.74166 2
22.5 -0.00402403 -0.00650745 -0.00785823 0.00628319 0.00553261 -0.118885 -0.147715 1.73349 2
22.505 -0.00512699 -0.0059473 -0.00688574 0.00565487 0.00489257 -0.120725 -0.149258 1.7406 2
22.51 -0.00644881 -0.00584011 -0.00642333 0.00502655 0.00424381 -0.122066 -0.148932 1.74301 2
22.515 -0.000358261 -0.00458734 -0.00479968 0.00439823 0.00362442 -0.123043 -0.146931 1.74478 2
22.52 -0.00569161 -0.00472934 -0.00469218 0.00376991 0.00299354 -0.123754 -0.142281 1.75634 2
22.525 -0.00296509 -0.0042829 -0.00404791 0.00345575 0.0024543 -0.107213 -0.137082 1.75175 2
22.53 -0.00271514 -0.00387033 -0.00351774 0.00314159 0.0019829 -0.0951633 -0.130535 1.75113 2
22.535 -0.00664822 -0.00432842 -0.00394722 0.00282743 0.00155557 -0.086385 -0.123691 1.76099 2
22.54 -0.00432888 -0.00427352 -0.0037979 0.00219911 0.00112738 -0.0970495 -0.118474 1.75512 2
22.545 -0.0120861 -0.00579867 -0.00530631 0.00188496 0.000712925 -0.0877591 -0.114631 1.7536 2
22.55 -0.00609056 -0.00580091 -0.00518018 0.0015708 0.000354388 -0.080991 -0.113977 1.76277 2
22.555 -0.00726222 -0.00605742 -0.00533104 0.00125664 2.63241e-06 -0.0760606 -0.113301 1.75643 2
22.56 -0.00472728 -0.0057656 -0.00490955 0.000942478 -0.000329796 -0.0724689 -0.112831 1.75454 2
22.565 -0.00309752 -0.00522106 -0.00424881 0.000628319 -0.000649649 -0.0698523 -0.111187 1.76347 2
22.57 -0.00713993 -0.00556441 -0.00460248 0.000628319 -0.000915224 -0.0508867 -0.108172 1.75693 2
22.575 -0.000961241 -0.0045966 -0.00357836 0.000314159 -0.00115346 -0.0541299 -0.105374 1.76521 2
22.58 -0.00248401 -0.00414954 -0.00313864 0 -0.00139762 -0.0564926 -0.100451 1.76848 2
22.585 -0.00254353 -0.00381496 -0.00283563 -0.000314159 -0.00163285 -0.0582137 -0.094827 1.76059 2
22.59 -0.00657297 -0.00437119 -0.00345668 -0.000628319 -0.00187408 -0.0594676 -0.0896431 1.76786 2
22.595 -0.00283653 -0.00406447 -0.00315181 -0.000942478 -0.00209314 -0.060381 -0.0858253 1.77043 2
22.6 -0.00506269 -0.00428682 -0.00339547 -0.00125664 -0.00232195 -0.0610465 -0.0820074 1.77228 2
22.605 -0.000446061 -0.00354272 -0.00262171 -0.0015708 -0.00253272 -0.0615312 -0.0784215 1.77365 2
22.61 -0.00373676 -0.00363609 -0.00273697 -0.00188496 -0.00275906 -0.0618843 -0.0738401 1.77462 2
22.615 -0.0105979 -0.00511673 -0.00426099 -0.00219911 -0.0030099 -0.0621416 -0.0712137 1.77535 2
22.62 -0.00507042 -0.00519415 -0.00424807 -0.00251327 -0.00324317 -0.062329 -0.0719041 1.77587 2
22.625 -0.0128908 -0.00687614 -0.00586278 -0.00282743 -0.0035265 -0.0624655 -0.0741507 1.77626 2
22.63 -0.00386308 -0.00642022 -0.0051748 -0.00314159 -0.00379397 -0.062565 -0.0791078 1.77653 2
22.635 -0.00708156 -0.00669924 -0.00531507 -0.00314159 -0.0040434 -0.045578 -0.0823592 1.77674 2
22.64 0.00128503 -0.00526393 -0.0036605 -0.00345575 -0.0042871 -0.0502626 -0.0846154 1.78717 2
22.645 -0.0018954 -0.00480836 -0.00308513 -0.00376991 -0.00456338 -0.0536753 -0.0832744 1.78174 2
22.65 0.00445953 -0.00312078 -0.00132478 -0.00376991 -0.00475441 -0.0391019 -0.0792024 1.79081 2
22.655 0.00325101 -0.00198333 -0.000271791 -0.00376991 -0.00489145 -0.0284853 -0.0707569 1.79469 2
22.66 0.00386743 -0.000901686 0.000620155 -0.00376991 -0.00495985 -0.0207513 -0.0597093 1.78721 2
22.665 0.00487695 0.000224699 0.00147067 -0.00376991 -0.00496002 -0.0151171 -0.0465628 1.79481 2
22.67 0.00190008 0.000577996 0.00144784 -0.00376991 -0.00491152 -0.0110126 -0.0322342 1.78729 2
22.675 -0.00435596 -0.000346029 8.78182e-05 -0.00376991 -0.00483337 -0.00802258 -0.0195683 1.79487 2
22.68 -0.00245429 -0.000636794 -0.000566319 -0.00376991 -0.00470915 -0.00584437 -0.0104867 1.79763 2
22.685 -0.00838816 -0.00203187 -0.00232001 -0.00376991 -0.00459302 -0.00425757 -0.00440409 1.79965 2
22.69 -0.00767371 -0.00302499 -0.00350101 -0.00408407 -0.00453333 -0.0201611 -0.00332529 1.80111 2
22.695 -0.00691863 -0.00364673 -0.00423201 -0.00408407 -0.00447947 -0.0146872 -0.00502063 1.7919 2
22.7 -0.00542973 -0.00389448 -0.00446343 -0.00439823 -0.00449949 -0.027759 -0.00869774 1.79821 2
22.705 0.00164661 -0.00265299 -0.00315141 -0.00439823 -0.004504 -0.0202221 -0.0113931 1.81036 2
22.71 -0.00382858 -0.00283917 -0.00331071 -0.00471239 -0.00459869 -0.0317911 -0.0119732 1.80617 2
22.715 0.00144507 -0.00190368 -0.00232599 -0.00471239 -0.00465719 -0.0231595 -0.0119083 1.80587 2
22.72 0.00607737 -0.000265713 -0.000622137 -0.00502655 -0.00474414 -0.033931 -0.00899642 1.81593 2
22.725 0.00624347 0.00109079 0.000678563 -0.00502655 -0.00479718 -0.0247183 -0.0018274 1.81024 2
22.73 4.42202e-05 0.000880647 0.000340201 -0.00534071 -0.00489074 -0.0350666 0.00671586 1.81911 2
22.735 -0.00299624 0.000134332 -0.000567076 -0.00534071 -0.00494153 -0.0255456 0.0135304 1.81255 2
22.74 -0.00048097 2.30365e-05 -0.000737576 -0.00565487 -0.00500494 -0.0356692 0.017733 1.82079 2
22.745 0.00256524 0.000576889 -0.00023938 -0.00565487 -0.00502592 -0.0259847 0.0218933 1.81378 2
22.75 -0.00884291 -0.00128638 -0.00225775 -0.00565487 -0.00506869 -0.0189295 0.0251583 1.82169 2
22.755 -0.00698483 -0.00237156 -0.00338717 -0.00565487 -0.00508572 -0.01379 0.023627 1.82472 2
22.76 -0.00679446 -0.00319489 -0.00418861 -0.00565487 -0.00510779 -0.0100459 0.0194699 1.82691 2
22.765 -0.0083142 -0.00416699 -0.00509484 -0.00565487 -0.00515162 -0.00731832 0.0133429 1.82852 2
22.77 -0.00601038 -0.00448368 -0.00527587 -0.00565487 -0.0052068 -0.00533131 0.00576339 1.82968 2
22.775 -0.00219218 -0.0039749 -0.00459402 -0.00565487 -0.00527006 -0.00388384 -0.00113309 1.83054 2
22.78 0.000186797 -0.003162 -0.00356865 -0.00596903 -0.00540135 -0.0198888 -0.0060308 1.83115 2
22.785 0.00634774 -0.00126672 -0.00149962 -0.00596903 -0.00550264 -0.0144888 -0.00698951 1.83162 2
22.79 0.00575007 0.000124248 -6.95253e-05 -0.00596903 -0.00558688 -0.0105549 -0.00281721 1.84222 2
22.795 0.00561754 0.00122497 0.000963331 -0.00596903 -0.00563416 -0.00768918 0.00471362 1.83693 2
22.8 0.00409442 0.00182171 0.0013999 -0.00596903 -0.00564302 -0.0056015 0.0141933 1.83581 2
22.805 0.00659275 0.00290436 0.00222383 -0.00565487 -0.0055368 0.0129789 0.0252772 1.83501 2
22.81 -0.00349026 0.00174722 0.000703841 -0.00565487 -0.00543999 0.00945497 0.0360895 1.84469 2
22.815 -0.0077674 -6.26543e-06 -0.00135682 -0.00565487 -0.00533391 0.00688782 0.0418538 1.83873 2
22.82 -0.00516283 -0.000911924 -0.00237524 -0.00596903 -0.00527683 -0.0120418 0.042209 1.8474 2
22.825 -0.00468867 -0.0015339 -0.00304182 -0.00596903 -0.00522913 -0.00877234 0.0401454 1.85099 2
22.83 -0.00561958 -0.00222512 -0.0037319 -0.00596903 -0.00520458 -0.00639057 0.0364123 1.85359 2
22.835 -0.00301289 -0.00231489 -0.00369635 -0.00628319 -0.00525274 -0.021715 0.0311371 1.84521 2
22.84 0.00345905 -0.00108108 -0.00230161 -0.00628319 -0.00528933 -0.0158192 0.027333 1.85213 2
22.845 0.00445925 3.02063e-05 -0.00103766 -0.00659734 -0.00538949 -0.0285836 0.0268078 1.85443 2
22.85 0.00847844 0.00173512 0.000753338 -0.00659734 -0.0054545 -0.0208228 0.0301035 1.8561 2
22.855 0.00992737 0.00339841 0.00239133 -0.00659734 -0.00548334 -0.0151692 0.0378336 1.84704 2
22.86 0.0121039 0.00519061 0.0040533 -0.00659734 -0.00546056 -0.0110506 0.0495622 1.85346 2
22.865 0.00461493 0.00512239 0.00370522 -0.00659734 -0.00541685 -0.00805023 0.0633545 1.8554 2
22.87 -0.00288869 0.00357829 0.00184065 -0.00659734 -0.00535113 -0.0058645 0.0742184 1.8568 2
22.875 -0.00322427 0.00231434 0.000343266 -0.00659734 -0.00525506 -0.00427222 0.0798704 1.85784 2
22.88 -0.00487867 0.000984637 -0.00114168 -0.00659734 -0.0051619 -0.00311229 0.0812413 1.85858 2
22.885 -0.0100406 -0.00112815 -0.00333885 -0.00659734 -0.00510389 -0.00226724 0.0779784 1.85913 2
22.89 -0.0070804 -0.00215553 -0.00436015 -0.00628319 -0.00500341 0.0154078 0.0705577 1.85952 2
22.895 -0.00488833 -0.00255417 -0.0046509 -0.00628319 -0.00494809 0.0112244 0.0613898 1.85982 2
22.9 -0.00489403 -0.00290636 -0.00484726 -0.00628319 -0.00494437 0.00817683 0.0519664 1.86002 2
22.905 0.00106121 -0.00200277 -0.00372564 -0.00628319 -0.00495972 0.00595674 0.0435838 1.86019 2
22.91 0.00518587 -0.000471501 -0.00199995 -0.00628319 -0.00499057 0.0043394 0.0390655 1.87057 2
22.915 0.011678 0.00205633 0.000662797 -0.00628319 -0.00500633 0.00316119 0.0400969 1.86513 2
22.92 0.00762321 0.00323822 0.00181126 -0.00628319 -0.00502547 0.00230289 0.046773 1.86389 2
22.925 0.0110781 0.00490405 0.00337761 -0.00628319 -0.00499557 0.00167763 0.0564583 1.863 2
22.93 0.00117417 0.00423075 0.00245668 -0.00628319 -0.00496486 0.0012221 0.0676571 1.87262 2
22.935 0.00532292 0.00457788 0.00260583 -0.00628319 -0.00487614 0.000890315 0.0766538 1.86662 2
22.94 -0.00591695 0.00258023 0.000342797 -0.00628319 -0.00480887 0.000648588 0.0835505 1.86497 2
22.945 -0.00711772 0.000765179 -0.00162522 -0.00628319 -0.00473322 0.000472456 0.0843641 1.86379 2
22.95 -0.00464278 -0.000177135 -0.00258932 -0.00628319 -0.00466242 0.000344187 0.0807496 1.8732 2
22.955 -0.0100678 -0.0020548 -0.00443856 -0.00628319 -0.00464449 0.000250757 0.0739932 1.87733 2
22.96 -0.000783388 -0.00167295 -0.0038682 -0.00628319 -0.00462661 0.000182658 0.064747 1.87003 2
22.965 0.00258739 -0.000716421 -0.0027109 -0.00628319 -0.00463853 0.000133067 0.0578843 1.87776 2
22.97 -0.000914547 -0.000760468 -0.00255598 -0.00659734 -0.00475076 -0.0169626 0.0530127 1.87034 2
22.975 0.00770718 0.000950024 -0.000621594 -0.00659734 -0.00482879 -0.0123571 0.0502495 1.87799 2
22.98 0.00946651 0.00265769 0.00120766 -0.00659734 -0.00489357 -0.00900197 0.0525613 1.8808 2
22.985 0.00884668 0.0038927 0.00244775 -0.00659734 -0.00493494 -0.00655785 0.0589826 1.88286 2
22.99 0.00757687 0.0046333 0.00309884 -0.00659734 -0.00494297 -0.00477734 0.067755 1.87406 2
22.995 0.00384026 0.0044812 0.00278182 -0.00659734 -0.00492431 -0.00348023 0.0769728 1.8807 2
23 -0.0011208 0.00336998 0.00148406 -0.00659734 -0.00488903 -0.00253531 0.0839683 1.88277 2
23.005 -0.00351684 0.00201664 -8.28838e-06 -0.00659734 -0.00484176 -0.00184694 0.0869981 1.87401 2
23.01 -0.00417313 0.000809225 -0.00127674 -0.00659734 -0.00479557 -0.00134546 0.0861453 1.88064 2
